inv_index,x,y,predinstance,nn_dist_m,tile_name,note,tree_pointcloud_file
1118,416709.6361,5346821.224,4063,0.0055865915662434,tile_117.laz,ok,trees/pred_4063.laz
1119,416713.8295,5346818.25,4239,0.0005000000237487,tile_117.laz,ok,trees/pred_4239.laz
1120,416712.5199,5346815.754,4070,0.0040012495292818,tile_117.laz,ok,trees/pred_4070.laz
1121,416715.5317,5346814.082,-1,0.0026248811763631,tile_134.laz,ok,trees/pred_-1.laz
1122,416717.6541,5346816.49,4240,0.0040999999619089,tile_134.laz,ok,trees/pred_4240.laz
1123,416717.9271,5346813.401,4073,0.0030675721000294,tile_134.laz,ok,trees/pred_4073.laz
1124,416717.9721,5346805.31,4076,0.0020999999833295,tile_134.laz,ok,trees/pred_4076.laz
1125,416722.5313,5346808.371,4074,0.0016401220032933,tile_134.laz,ok,trees/pred_4074.laz
1126,416718.467064879,5346807.39539413,4071,0.0084336563907164,tile_134.laz,ok,trees/pred_4071.laz
1127,416720.7462,5346808.734,4074,0.0055172454938329,tile_134.laz,ok,trees/pred_4074.laz
1128,416722.5313,5346808.371,4074,0.0016401220032933,tile_134.laz,ok,trees/pred_4074.laz
1129,416720.326,5346814.739,4073,0.0041231056802803,tile_134.laz,ok,trees/pred_4073.laz
1130,416722.7007,5346815.388,4244,0.0021189614321806,tile_134.laz,ok,trees/pred_4244.laz
1131,416724.2779,5346815.583,4241,0.0036619663484185,tile_134.laz,ok,trees/pred_4241.laz
1132,416728.5524,5346806.321,4249,0.0026000000608082,tile_134.laz,ok,trees/pred_4249.laz
1133,416727.2666,5346809.244,4248,0.0052497617185111,tile_134.laz,ok,trees/pred_4248.laz
1134,416732.1112,5346809.461,4246,0.0015620500391856,tile_134.laz,ok,trees/pred_4246.laz
1135,416729.6363,5346814.821,4247,0.0063788714073173,tile_134.laz,ok,trees/pred_4247.laz
1136,416733.2984,5346812.638,4424,0.0025612491984713,tile_134.laz,ok,trees/pred_4424.laz
1137,416733.5228,5346817.373,4586,0.0041036565559712,tile_134.laz,ok,trees/pred_4586.laz
1138,416733.5228,5346817.373,4586,0.0041036565559712,tile_134.laz,ok,trees/pred_4586.laz
1139,416735.356,5346826.348,4584,0.0044721360632896,tile_134.laz,ok,trees/pred_4584.laz
1140,416734.5674,5346825.969,4584,0.0027856777208843,tile_134.laz,ok,trees/pred_4584.laz
1141,416735.22,5346828.692,4764,0.0019999993965029,tile_134.laz,ok,trees/pred_4764.laz
1142,416730.5626,5346821.515,4420,0.0056356010255534,tile_134.laz,ok,trees/pred_4420.laz
1143,416732.8578,5346829.067,4583,0.0037202154370383,tile_134.laz,ok,trees/pred_4583.laz
1144,416729.6648,5346832.023,4575,0.005660388442148,tile_134.laz,ok,trees/pred_4575.laz
1145,416727.5631,5346831.493,4578,0.0043139306384804,tile_134.laz,ok,trees/pred_4578.laz
1146,416731.177888565,5346828.71207397,4577,0.0029596466039504,tile_134.laz,ok,trees/pred_4577.laz
1147,416731.6618,5346827.197,4577,0.0107814650994954,tile_134.laz,ok,trees/pred_4577.laz
1148,416734.249,5346830.849,4583,0.0014142136707036,tile_134.laz,ok,trees/pred_4583.laz
1149,416732.3379,5346832.023,4755,0.0036619663484185,tile_134.laz,ok,trees/pred_4755.laz
1150,416732.4663,5346834.239,4753,0.0038327536793841,tile_134.laz,ok,trees/pred_4753.laz
1151,416736.0831,5346834.448,4757,0.0036891735038543,tile_134.laz,ok,trees/pred_4757.laz
1152,416732.4663,5346834.239,4753,0.0038327536793841,tile_134.laz,ok,trees/pred_4753.laz
1153,416727.0148,5346835.599,4579,0.0049030602975421,tile_134.laz,ok,trees/pred_4579.laz
1154,416724.2263,5346835.428,4574,0.0042059478829726,tile_134.laz,ok,trees/pred_4574.laz
1155,416721.3879,5346830.76,4418,0.0021000000415369,tile_134.laz,ok,trees/pred_4418.laz
1156,416722.3441,5346831.082,4418,0.0045617980006742,tile_134.laz,ok,trees/pred_4418.laz
1157,416721.758,5346833.161,4573,0.0022360680837073,tile_134.laz,ok,trees/pred_4573.laz
1158,416719.1132,5346832.069,4412,0.0033526110056962,tile_134.laz,ok,trees/pred_4412.laz
1159,416717.698,5346832.799,4408,0.0022360680837073,tile_134.laz,ok,trees/pred_4408.laz
1160,416715.8681,5346833.477,4408,0.0035510565823404,tile_134.laz,ok,trees/pred_4408.laz
1161,416715.3778,5346834.9,4408,0.002199999988079,tile_134.laz,ok,trees/pred_4408.laz
1162,416716.9769,5346837.758,4567,0.0036891729989593,tile_134.laz,ok,trees/pred_4567.laz
1163,416714.8448,5346837.191,4409,0.0049030601075949,tile_117.laz,ok,trees/pred_4409.laz
1164,416714.5449,5346836.563,4410,0.0057454326896367,tile_117.laz,ok,trees/pred_4410.laz
1165,416712.485725647,5346834.25502669,4406,0.0065983106189373,tile_117.laz,ok,trees/pred_4406.laz
1166,416711.573500593,5346835.89123988,4406,0.0037136846682923,tile_117.laz,ok,trees/pred_4406.laz
1167,416711.134,5346838.657,4407,0.0050000003073364,tile_117.laz,ok,trees/pred_4407.laz
1168,416709.3052,5346835.518,4234,0.0052000001216164,tile_117.laz,ok,trees/pred_4234.laz
1169,416706.4918,5346831.538,4232,0.0084403791986213,tile_117.laz,ok,trees/pred_4232.laz
1170,416703.8081,5346833.534,4057,0.0044283177048605,tile_117.laz,ok,trees/pred_4057.laz
1171,416705.0705,5346837.878,4405,0.0020615531224888,tile_117.laz,ok,trees/pred_4405.laz
1172,416706.3277,5346839.492,4233,0.0079555011055163,tile_117.laz,ok,trees/pred_4233.laz
1173,416798.80345169,5346795.1295248,5114,0.0190936737335406,tile_130.laz,ok,trees/pred_5114.laz
1174,416796.243910924,5346793.76881288,5114,0.0062037167629372,tile_130.laz,ok,trees/pred_5114.laz
1175,416798.576381183,5346796.7927249,5111,0.0184159875158695,tile_135.laz,ok,trees/pred_5111.laz
1176,416803.8634,5346790.961,5124,0.0035440090629864,tile_130.laz,ok,trees/pred_5124.laz
1177,416798.908,5346790.301,5120,0.0092195449962138,tile_130.laz,ok,trees/pred_5120.laz
1178,416801.6034,5346790.185,5124,0.0143024473003776,tile_130.laz,ok,trees/pred_5124.laz
1179,416804.455104459,5346788.37670409,5124,0.0154598739439612,tile_130.laz,ok,trees/pred_5124.laz
1180,416801.5924,5346786.382,4973,0.0122376469344303,tile_130.laz,ok,trees/pred_4973.laz
1181,416799.2543,5346784.145,-1,0.015604166675459,tile_130.laz,ok,trees/pred_-1.laz
1182,416796.7011,5346782.703,4962,0.0031953086469669,tile_130.laz,ok,trees/pred_4962.laz
1183,416795.197957107,5346790.39649946,4961,0.0040530479157064,tile_130.laz,ok,trees/pred_4961.laz
1184,416793.5639,5346784.098,4959,0.0043829215592017,tile_130.laz,ok,trees/pred_4959.laz
1185,416795.6758,5346781.792,4960,0.0046518814506858,tile_130.laz,ok,trees/pred_4960.laz
1186,416796.3414,5346780.377,4793,0.0033105886519955,tile_130.laz,ok,trees/pred_4793.laz
1187,416798.296167974,5346780.0656851,4793,0.0057708568120166,tile_130.laz,ok,trees/pred_4793.laz
1188,416795.8022,5346778.258,4793,0.0029732133346869,tile_130.laz,ok,trees/pred_4793.laz
1189,416801.5265,5346781.411,4973,0.0036400550375792,tile_130.laz,ok,trees/pred_4973.laz
1190,416804.2868,5346781.31,4973,0.0032000000355766,tile_130.laz,ok,trees/pred_4973.laz
1191,416802.6276,5346778.57,4968,0.0023999999975785,tile_130.laz,ok,trees/pred_4968.laz
1192,416803.9118,5346777.557,4972,0.0034985715426611,tile_130.laz,ok,trees/pred_4972.laz
1193,416802.4059,5346775.364,4972,0.0057280012185389,tile_130.laz,ok,trees/pred_4972.laz
1194,416806.5781,5346786.947,5128,0.0035510566134845,tile_130.laz,ok,trees/pred_5128.laz
1195,416809.0479,5346787.673,5127,0.0036619670780078,tile_130.laz,ok,trees/pred_5127.laz
1196,416809.9026,5346791.885,5271,0.0056356009986991,tile_130.laz,ok,trees/pred_5271.laz
1197,416814.4101,5346787.282,5127,0.0020024978340364,tile_130.laz,ok,trees/pred_5127.laz
1198,416822.5617,5346787.777,5280,0.0034481883688481,tile_133.laz,ok,trees/pred_5280.laz
1199,416814.565080831,5346783.49262129,5277,0.0055739915247212,tile_130.laz,ok,trees/pred_5277.laz
1200,416813.8105,5346780.471,5129,0.0095524865900743,tile_130.laz,ok,trees/pred_5129.laz
1201,416821.1041,5346780.428,5275,0.0045617975923604,tile_133.laz,ok,trees/pred_5275.laz
1202,416820.7383,5346776.224,5131,0.0043462633518842,tile_133.laz,ok,trees/pred_5131.laz
1203,416820.215998008,5346777.02672424,5134,0.0051717063856877,tile_133.laz,ok,trees/pred_5134.laz
1204,416779.0646,5346787.542,4790,0.0050159745991534,tile_130.laz,ok,trees/pred_4790.laz
1205,416777.7365,5346787.117,4612,0.0046097725423015,tile_130.laz,ok,trees/pred_4612.laz
1206,416778.1675,5346789.568,4790,0.0032015623253255,tile_130.laz,ok,trees/pred_4790.laz
1207,416784.4762,5346790.809,4792,0.0039293765882665,tile_130.laz,ok,trees/pred_4792.laz
1208,416781.0804,5346794.143,4789,0.003026549672327,tile_130.laz,ok,trees/pred_4789.laz
1209,416783.0627,5346794.334,4789,0.0065795137122525,tile_130.laz,ok,trees/pred_4789.laz
1210,416785.8612,5346793.43,4947,0.0011999999987892,tile_130.laz,ok,trees/pred_4947.laz
1211,416786.3112,5346794.238,4951,0.0023323810384233,tile_130.laz,ok,trees/pred_4951.laz
1212,416793.214944692,5346792.5707765,4957,0.005114595876377,tile_130.laz,ok,trees/pred_4957.laz
1213,416792.6404,5346790.15,4955,0.0003999999607913,tile_130.laz,ok,trees/pred_4955.laz
1214,416782.279,5346782.502,4610,0.0022360682919573,tile_130.laz,ok,trees/pred_4610.laz
1215,416782.3743,5346780.025,4622,0.006594694772096,tile_130.laz,ok,trees/pred_4622.laz
1216,416783.2779,5346781.007,4610,0.0036619663484185,tile_130.laz,ok,trees/pred_4610.laz
1217,416781.8803,5346774.252,4619,0.002022375167928,tile_130.laz,ok,trees/pred_4619.laz
1218,416781.9843,5346773.096,4621,0.0069634765034253,tile_130.laz,ok,trees/pred_4621.laz
1219,416781.9843,5346773.096,4621,0.0069634765034253,tile_130.laz,ok,trees/pred_4621.laz
1220,416783.5209,5346773.053,4621,0.0031320924192306,tile_130.laz,ok,trees/pred_4621.laz
1221,416787.5695,5346771.46,4618,0.0005000000237487,tile_130.laz,ok,trees/pred_4618.laz
1222,416787.4601,5346774.729,4620,0.001004987725684,tile_130.laz,ok,trees/pred_4620.laz
1223,416787.0569,5346780.527,4791,0.004313931244314,tile_130.laz,ok,trees/pred_4791.laz
1224,416770.425,5346761.03,4108,0.0050000000046566,tile_130.laz,ok,trees/pred_4108.laz
1225,416766.432541549,5346759.85240867,4110,0.0035015938027637,tile_130.laz,ok,trees/pred_4110.laz
1226,416765.902220237,5346759.15376012,4110,0.0043666868382266,tile_130.laz,ok,trees/pred_4110.laz
1227,416762.526239881,5346757.88138006,4104,0.0040053789254805,tile_129.laz,ok,trees/pred_4104.laz
1228,416761.8818,5346757.8,4104,0.00179999996908,tile_129.laz,ok,trees/pred_4104.laz
1229,416760.296817351,5346758.84792506,3923,0.0037992934900372,tile_129.laz,ok,trees/pred_3923.laz
1230,416763.786440178,5346762.82261994,4106,0.0069526956715252,tile_129.laz,ok,trees/pred_4106.laz
1231,416765.4366,5346764.085,4102,0.006046486483332,tile_130.laz,ok,trees/pred_4102.laz
1232,416762.3589,5346765.78,4106,0.0010999999940395,tile_129.laz,ok,trees/pred_4106.laz
1233,416760.3146,5346764.67723988,4107,0.0053645373357057,tile_129.laz,ok,trees/pred_4107.laz
1234,416769.968,5346766.944,4270,0.0044721357248832,tile_130.laz,ok,trees/pred_4270.laz
1235,416770.4966,5346768.729,4270,0.0035440090629864,tile_130.laz,ok,trees/pred_4270.laz
1236,416776.2589,5346763.877,4274,0.0070859017077449,tile_130.laz,ok,trees/pred_4274.laz
1237,416777.951,5346764.526,4274,0.004123106259095,tile_130.laz,ok,trees/pred_4274.laz
1238,416778.2447,5346762.958,4274,0.0051078372351839,tile_130.laz,ok,trees/pred_4274.laz
1239,416783.3831,5346761.178,4458,0.0036891729989593,tile_130.laz,ok,trees/pred_4458.laz
1240,416786.6715,5346757.854,4282,0.0042720016191176,tile_130.laz,ok,trees/pred_4282.laz
1241,416784.7106,5346753.246,4281,0.0040447494062027,tile_130.laz,ok,trees/pred_4281.laz
1242,416786.46379802,5346753.01887224,4283,0.0039619187443097,tile_130.laz,ok,trees/pred_4283.laz
1243,416779.1718,5346756.277,4278,0.0034985715726087,tile_130.laz,ok,trees/pred_4278.laz
1244,416784.3164,5346764.658,4455,0.0041182522124258,tile_130.laz,ok,trees/pred_4455.laz
1245,416785.6236,5346766.895,4456,0.0081215761430964,tile_130.laz,ok,trees/pred_4456.laz
1246,416784.7297,5346768.349,-1,0.0010440307952596,tile_130.laz,ok,trees/pred_-1.laz
1247,416771.6031,5346756.297,4109,0.0043139305966523,tile_130.laz,ok,trees/pred_4109.laz
1248,416772.3802,5346756.01,4112,0.0002000000094994,tile_130.laz,ok,trees/pred_4112.laz
1249,416763.8545,5346772.992,-1,0.0049244286383481,tile_129.laz,ok,trees/pred_-1.laz
1250,416789.196474174,5346783.16187199,4791,0.0135225393653089,tile_130.laz,ok,trees/pred_4791.laz
1251,416730.2084,5346657.223,2130,0.0034000004422577,tile_121.laz,ok,trees/pred_2130.laz
1252,416762.8773,5346832.807,5094,0.0040360875875407,tile_134.laz,ok,trees/pred_5094.laz
1253,416763.924891706,5346828.22661573,5095,0.0059482834248381,tile_134.laz,ok,trees/pred_5095.laz
1254,416759.091456845,5346834.7177862,5093,0.0026501518872379,tile_134.laz,ok,trees/pred_5093.laz
1255,416754.2778,5346834.901,5090,0.0078638411662745,tile_134.laz,ok,trees/pred_5090.laz
1256,416756.0088,5346830.394,4935,0.0041761232312161,tile_134.laz,ok,trees/pred_4935.laz
1257,416752.9214,5346827.285,4931,0.0051923018889141,tile_134.laz,ok,trees/pred_4931.laz
1258,416751.3654,5346823.18,4777,0.0045999999856576,tile_134.laz,ok,trees/pred_4777.laz
1259,416749.2578,5346820.949,4778,0.002416609251694,tile_134.laz,ok,trees/pred_4778.laz
1260,416753.2285,5346819.781,4776,0.0018027756910714,tile_134.laz,ok,trees/pred_4776.laz
1261,416756.213468408,5346820.63180641,4779,0.0039106228352847,tile_134.laz,ok,trees/pred_4779.laz
1262,416755.777157867,5346820.94325844,4779,0.0073161706085247,tile_134.laz,ok,trees/pred_4779.laz
1263,416757.6342,5346818.716,4782,0.005799999785738,tile_134.laz,ok,trees/pred_4782.laz
1264,416762.0349,5346820.614,4939,0.006325345665947,tile_134.laz,ok,trees/pred_4939.laz
1265,416758.3973,5346825.113,4936,0.0040360868952941,tile_134.laz,ok,trees/pred_4936.laz
1266,416753.3997,5346835.681,5090,0.0190023685940147,tile_134.laz,ok,trees/pred_5090.laz
1267,416751.2589,5346824.481,4777,0.0014866063541058,tile_134.laz,ok,trees/pred_4777.laz
1268,416750.6276,5346821.95,4777,0.0125602546036303,tile_134.laz,ok,trees/pred_4777.laz
1269,416765.7682,5346814.301,4940,0.0020591261316542,tile_135.laz,ok,trees/pred_4940.laz
1270,416759.5301,5346810.743,4781,0.0030016657628395,tile_134.laz,ok,trees/pred_4781.laz
1271,416764.714491911,5346801.8779363,4785,0.0049432905965588,tile_134.laz,ok,trees/pred_4785.laz
1272,416759.4273,5346805.444,4598,0.0048259711829328,tile_134.laz,ok,trees/pred_4598.laz
1273,416760.6296,5346800.643,4601,0.00302654968002,tile_134.laz,ok,trees/pred_4601.laz
1274,416756.636,5346801.884,4597,0.0056568540654291,tile_134.laz,ok,trees/pred_4597.laz
1275,416752.589235363,5346802.40786707,4432,0.002265846325038,tile_134.laz,ok,trees/pred_4432.laz
1276,416745.039,5346807.18,4426,0.0010000000474974,tile_134.laz,ok,trees/pred_4426.laz
1277,416745.3337,5346803.872,4430,0.0042059483258324,tile_134.laz,ok,trees/pred_4430.laz
1278,416745.139343818,5346802.28214144,4427,0.002239718138116,tile_134.laz,ok,trees/pred_4427.laz
1279,416743.5567,5346804.009,4429,0.0067742158728692,tile_134.laz,ok,trees/pred_4429.laz
1280,416737.658309689,5346803.36918039,4250,0.0018785400086543,tile_134.laz,ok,trees/pred_4250.laz
1281,416741.189808025,5346807.77504756,4426,0.0049561594733395,tile_134.laz,ok,trees/pred_4426.laz
1282,416736.45158948,5346805.7493776,4251,0.001706993979545,tile_134.laz,ok,trees/pred_4251.laz
1283,416734.7502,5346802.535,4250,0.0050039982899889,tile_134.laz,ok,trees/pred_4250.laz
1284,416733.5228,5346817.373,4586,0.0041036565559712,tile_134.laz,ok,trees/pred_4586.laz
1285,416738.8139,5346819.539,4589,0.0040261644788357,tile_134.laz,ok,trees/pred_4589.laz
1286,416738.701996368,5346822.24395439,4587,0.0044297501001109,tile_134.laz,ok,trees/pred_4587.laz
1287,416739.8354,5346824.309,4588,0.0047074409960599,tile_134.laz,ok,trees/pred_4588.laz
1288,416740.41,5346825.378,4588,0.0020000003278255,tile_134.laz,ok,trees/pred_4588.laz
1289,416746.324313048,5346828.09524285,4769,0.0064212824690136,tile_134.laz,ok,trees/pred_4769.laz
1290,416747.106220237,5346828.25452024,4768,0.006656904157788,tile_134.laz,ok,trees/pred_4768.laz
1291,416748.4918,5346829.567,4768,0.0072277237139127,tile_134.laz,ok,trees/pred_4768.laz
1292,416748.6532,5346830.92,4925,0.0031999999773688,tile_134.laz,ok,trees/pred_4925.laz
1293,416746.251,5346832.481,-1,0.0014142130121592,tile_134.laz,ok,trees/pred_-1.laz
1294,416744.6223,5346831.65,4928,0.0379906564789296,tile_134.laz,ok,trees/pred_4928.laz
1295,416743.7045,5346833.955,4763,0.0153378616045009,tile_134.laz,ok,trees/pred_4763.laz
1296,416744.3242,5346836.144,4929,0.0070455663888719,tile_134.laz,ok,trees/pred_4929.laz
1297,416745.3271,5346835.995,4929,0.0057801383206728,tile_134.laz,ok,trees/pred_4929.laz
1298,416741.4763,5346834.769,4763,0.0038327536231925,tile_134.laz,ok,trees/pred_4763.laz
1299,416740.288936535,5346835.13504209,4759,0.0102197126226384,tile_134.laz,ok,trees/pred_4759.laz
1300,416739.829,5346831.78,4761,0.0090000000200234,tile_134.laz,ok,trees/pred_4761.laz
1301,416740.752,5346831.358,4761,0.0028284273414073,tile_134.laz,ok,trees/pred_4761.laz
1302,416738.6201,5346830.809,4761,0.001004987725684,tile_134.laz,ok,trees/pred_4761.laz
1303,416743.7568,5346816.836,4592,0.0051224991969074,tile_134.laz,ok,trees/pred_4592.laz
1304,416745.1901,5346817.658,4593,0.0020024987671038,tile_134.laz,ok,trees/pred_4593.laz
1305,416745.1776,5346819.082,4593,0.0031241000783712,tile_134.laz,ok,trees/pred_4593.laz
1306,416746.148178088,5346819.16958918,4593,0.0018676554122883,tile_134.laz,ok,trees/pred_4593.laz
1307,416745.7643,5346823.096,4767,0.0058728191696425,tile_134.laz,ok,trees/pred_4767.laz
1308,416746.5292,5346823.417,4770,0.0031048345243009,tile_134.laz,ok,trees/pred_4770.laz
1309,416748.2596,5346825.313,4773,0.0125363472995059,tile_134.laz,ok,trees/pred_4773.laz
1310,416748.2596,5346825.313,4773,0.0125363472995059,tile_134.laz,ok,trees/pred_4773.laz
1311,416763.0337,5346776.561,4266,0.0038327533802021,tile_129.laz,ok,trees/pred_4266.laz
1312,416765.384316383,5346776.20245283,4272,0.0061903050640043,tile_130.laz,ok,trees/pred_4272.laz
1313,416765.4749,5346774.657,-1,0.0057454331759304,tile_130.laz,ok,trees/pred_-1.laz
1314,416771.8204,5346777.106,4442,0.004019950902736,tile_130.laz,ok,trees/pred_4442.laz
1315,416771.53,5346775.72,4451,0.0,tile_130.laz,ok,trees/pred_4451.laz
1316,416773.8499,5346775.856,4447,0.0106775467305488,tile_130.laz,ok,trees/pred_4447.laz
1317,416772.9754,5346770.71,4271,0.0053999999654479,tile_130.laz,ok,trees/pred_4271.laz
1318,416772.4844,5346770.054,4271,0.0059464273389193,tile_130.laz,ok,trees/pred_4271.laz
1319,416774.8712,5346782.997,4609,0.0032310984756873,tile_130.laz,ok,trees/pred_4609.laz
1320,416770.6041,5346784.178,4606,0.0062297670468913,tile_130.laz,ok,trees/pred_4606.laz
1321,416764.5126,5346782.777,4441,0.0039698870244927,tile_129.laz,ok,trees/pred_4441.laz
1322,416763.3534,5346782.148,4439,0.0039446167395587,tile_129.laz,ok,trees/pred_4439.laz
1323,416762.7759,5346782.426,4439,0.0057280012185389,tile_129.laz,ok,trees/pred_4439.laz
1324,416767.9128,5346786.496,4443,0.0048826219965812,tile_130.laz,ok,trees/pred_4443.laz
1325,416772.4804,5346788.573,4608,0.007011419473982,tile_130.laz,ok,trees/pred_4608.laz
1326,416773.6555,5346787.609,4607,0.0046097723023882,tile_130.laz,ok,trees/pred_4607.laz
1327,416774.0612,5346794.364,4787,0.0041761223391709,tile_130.laz,ok,trees/pred_4787.laz
1328,416770.25181583,5346792.94166621,4604,0.0024644458304168,tile_130.laz,ok,trees/pred_4604.laz
1329,416769.331,5346793.25,4604,0.0009999999892897,tile_130.laz,ok,trees/pred_4604.laz
1330,416766.3558,5346793.565,4600,0.0065299309799067,tile_130.laz,ok,trees/pred_4600.laz
1331,416766.056404248,5346790.63074133,4603,0.0036713761162722,tile_130.laz,ok,trees/pred_4603.laz
1332,416748.797019941,5346762.68385982,3915,0.0048763675979719,tile_129.laz,ok,trees/pred_3915.laz
1333,416748.930375975,5346759.15983883,3757,0.0004090635216539,tile_129.laz,ok,trees/pred_3757.laz
1334,416747.2247,5346758.6,-1,0.0046999999904074,tile_129.laz,ok,trees/pred_-1.laz
1335,416750.622162342,5346763.35567004,3916,0.0048398639933237,tile_129.laz,ok,trees/pred_3916.laz
1336,416750.226880356,5346768.46771965,-1,0.0038642171470133,tile_129.laz,ok,trees/pred_-1.laz
1337,416750.889985118,5346766.76743641,3917,0.0025636333796002,tile_129.laz,ok,trees/pred_3917.laz
1338,416750.661273239,5346767.05594278,3917,0.0042523138523425,tile_129.laz,ok,trees/pred_3917.laz
1339,416749.6734,5346771.859,4095,0.0035440091188289,tile_129.laz,ok,trees/pred_4095.laz
1340,416753.450493049,5346772.83888118,4097,0.0012226429772362,tile_129.laz,ok,trees/pred_4097.laz
1341,416754.109018071,5346758.42761173,3925,0.0025822502712408,tile_129.laz,ok,trees/pred_3925.laz
1342,416755.285565559,5346757.52953702,3919,0.0044585443635029,tile_129.laz,ok,trees/pred_3919.laz
1343,416758.791719972,5346760.98720913,3924,0.0032783013367567,tile_129.laz,ok,trees/pred_3924.laz
1344,416757.114572428,5346764.7858381,4101,0.0068395868811287,tile_129.laz,ok,trees/pred_4101.laz
1345,416757.942585403,5346766.50537049,4101,0.0059604088895791,tile_129.laz,ok,trees/pred_4101.laz
1346,416759.8093,5346772.936,4099,0.0040607887423831,tile_129.laz,ok,trees/pred_4099.laz
1347,416755.295,5346778.573,4262,0.0058309516227614,tile_129.laz,ok,trees/pred_4262.laz
1348,416752.9904,5346776.094,4100,0.0040199499760354,tile_129.laz,ok,trees/pred_4100.laz
1349,416757.6525,5346783.748,4263,0.0032015623253255,tile_129.laz,ok,trees/pred_4263.laz
1350,416757.7949,5346788.132,4259,0.0052924475188663,tile_129.laz,ok,trees/pred_4259.laz
1351,416756.9153,5346788.426,4259,0.0061717094637108,tile_129.laz,ok,trees/pred_4259.laz
1352,416756.9153,5346788.426,4259,0.0061717094637108,tile_129.laz,ok,trees/pred_4259.laz
1353,416758.4143,5346791.488,-1,0.0047423623928812,tile_129.laz,ok,trees/pred_-1.laz
1354,416756.2734,5346791.772,4434,0.0039446162673594,tile_129.laz,ok,trees/pred_4434.laz
1355,416759.913041664,5346796.5381065,4602,0.0035828845099706,tile_129.laz,ok,trees/pred_4602.laz
1356,416763.5391,5346797.112,4600,0.0021931706871463,tile_134.laz,ok,trees/pred_4600.laz
1357,416740.3196,5346795.938,4254,0.0020396081306225,tile_129.laz,ok,trees/pred_4254.laz
1358,416739.513357608,5346791.33538778,4084,0.0057049189563917,tile_129.laz,ok,trees/pred_4084.laz
1359,416736.5628,5346791.819,4088,0.0029732138202053,tile_129.laz,ok,trees/pred_4088.laz
1360,416737.725657304,5346796.59422536,4255,0.0060590987386264,tile_129.laz,ok,trees/pred_4255.laz
1361,416733.9255,5346799.765,4252,0.0067268119276953,tile_134.laz,ok,trees/pred_4252.laz
1362,416732.2166,5346795.009,4087,0.0035440091188289,tile_129.laz,ok,trees/pred_4087.laz
1363,416732.891,5346792.834,-1,0.0041231053555794,tile_129.laz,ok,trees/pred_-1.laz
1364,416734.1056,5346793.497,4088,0.0053254105149449,tile_129.laz,ok,trees/pred_4088.laz
1365,416732.891,5346792.834,-1,0.0041231053555794,tile_129.laz,ok,trees/pred_-1.laz
1366,416732.9768,5346791.981,4084,0.0033526106723479,tile_129.laz,ok,trees/pred_4084.laz
1367,416732.201105833,5346790.17001654,4084,0.0011059566759526,tile_129.laz,ok,trees/pred_4084.laz
1368,416736.4372,5346788.579,4091,0.0029732138202053,tile_129.laz,ok,trees/pred_4091.laz
1369,416730.4148,5346789.543,4085,0.005660388442148,tile_129.laz,ok,trees/pred_4085.laz
1370,416743.9005,5346768.893,3908,0.0030413817445317,tile_129.laz,ok,trees/pred_3908.laz
1371,416766.0454,5346768.308,4273,0.0050159745991534,tile_130.laz,ok,trees/pred_4273.laz
1372,416767.2095,5346770.651,4272,0.0011180333129785,tile_130.laz,ok,trees/pred_4272.laz
1373,416770.4773,5346771.715,4271,0.0056824289376957,tile_130.laz,ok,trees/pred_4271.laz
1374,416776.6364,5346772.125,4447,0.0061611686274814,tile_130.laz,ok,trees/pred_4447.laz
1375,416777.7883,5346773.638,4452,0.0026248805044499,tile_130.laz,ok,trees/pred_4452.laz
1376,416778.0259,5346775.311,4452,0.004220189406903,tile_130.laz,ok,trees/pred_4452.laz
1377,416780.061,5346766.798,4453,0.0022360674329259,tile_130.laz,ok,trees/pred_4453.laz
1378,416786.2072,5346761.776,4457,0.0066211773532214,tile_130.laz,ok,trees/pred_4457.laz
1379,416789.314,5346770.434,4623,0.0056568547239737,tile_130.laz,ok,trees/pred_4623.laz
1380,416773.2411,5346756.421,4109,0.0014866069805811,tile_130.laz,ok,trees/pred_4109.laz
1381,416739.9026,5346760.662,3752,0.0032802434848861,tile_129.laz,ok,trees/pred_3752.laz
1382,416742.8784,5346759.6,3756,0.0016000000177885,tile_129.laz,ok,trees/pred_3756.laz
1383,416741.5097,5346765.008,3753,0.0020223742469092,tile_129.laz,ok,trees/pred_3753.laz
1384,416738.5533,5346771.295,3911,0.0059908262492386,tile_129.laz,ok,trees/pred_3911.laz
1385,416744.087196923,5346774.09753078,3909,0.0037355440470598,tile_129.laz,ok,trees/pred_3909.laz
1386,416740.1316,5346779.307,3910,0.0034000004422577,tile_129.laz,ok,trees/pred_3910.laz
1387,416745.0861,5346780.856,4094,0.0055865915662434,tile_129.laz,ok,trees/pred_4094.laz
1388,416744.8391,5346793.564,4257,0.0040999997404358,tile_129.laz,ok,trees/pred_4257.laz
1389,416749.5883,5346798.088,4433,0.0026248805044499,tile_134.laz,ok,trees/pred_4433.laz
1390,416752.5185,5346798.797,4431,0.0033541015789045,tile_134.laz,ok,trees/pred_4431.laz
1391,416754.8027,5346795.919,4431,0.0028792360777983,tile_129.laz,ok,trees/pred_4431.laz
1392,416751.9863,5346791.767,4260,0.0047634024560916,tile_129.laz,ok,trees/pred_4260.laz
1393,416754.9108,5346786.892,4259,0.0021540662197264,tile_129.laz,ok,trees/pred_4259.laz
